Oct  9, 2025 15:22:13.718051000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	159
Oct  9, 2025 15:22:13.743357000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	159
Oct  9, 2025 15:22:13.982870000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	147
Oct  9, 2025 15:22:14.003711000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	147
Oct  9, 2025 15:22:14.222282000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	136
Oct  9, 2025 15:22:14.241504000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	136
Oct  9, 2025 15:22:14.455456000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	132
Oct  9, 2025 15:22:14.470948000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	132
Oct  9, 2025 15:22:14.684271000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	141
Oct  9, 2025 15:22:14.698457000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	141
Oct  9, 2025 15:22:14.789613000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	133
Oct  9, 2025 15:22:14.805534000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	133
Oct  9, 2025 15:22:14.969975000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	168
Oct  9, 2025 15:22:14.988977000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	168
Oct  9, 2025 15:22:15.208213000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	149
Oct  9, 2025 15:22:15.229492000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	149
Oct  9, 2025 15:22:15.340621000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	128
Oct  9, 2025 15:22:15.368856000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	128
Oct  9, 2025 15:22:15.609907000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	129
Oct  9, 2025 15:22:15.630578000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	129
Oct  9, 2025 15:22:15.742002000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	123
Oct  9, 2025 15:22:15.765791000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	123
Oct  9, 2025 15:22:15.964952000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	138
Oct  9, 2025 15:22:15.985516000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	138
Oct  9, 2025 15:22:16.208938000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	123
Oct  9, 2025 15:22:16.224642000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	123
Oct  9, 2025 15:22:16.436095000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	132
Oct  9, 2025 15:22:16.454988000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	132
Oct  9, 2025 15:22:16.658039000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	161
Oct  9, 2025 15:22:16.675448000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	161
Oct  9, 2025 15:22:16.883716000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	141
Oct  9, 2025 15:22:16.900313000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	141
Oct  9, 2025 15:22:17.113291000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	124
Oct  9, 2025 15:22:17.131164000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	124
Oct  9, 2025 15:22:17.345599000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	176
Oct  9, 2025 15:22:17.365425000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	176
Oct  9, 2025 15:22:17.561950000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	125
Oct  9, 2025 15:22:17.580974000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	125
Oct  9, 2025 15:22:17.798341000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	178
Oct  9, 2025 15:22:17.813555000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	178
Oct  9, 2025 15:22:17.995186000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	152
Oct  9, 2025 15:22:18.014992000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	152
Oct  9, 2025 15:22:18.232141000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	155
Oct  9, 2025 15:22:18.252943000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	155
Oct  9, 2025 15:22:18.432736000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	168
Oct  9, 2025 15:22:18.450087000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	168
Oct  9, 2025 15:22:18.616121000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	159
Oct  9, 2025 15:22:18.641666000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	159
Oct  9, 2025 15:22:18.813953000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	119
Oct  9, 2025 15:22:18.830477000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	119
Oct  9, 2025 15:22:19.035012000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	150
Oct  9, 2025 15:22:19.053211000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	150
Oct  9, 2025 15:22:19.172851000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	138
Oct  9, 2025 15:22:19.196275000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	138
Oct  9, 2025 15:22:19.436946000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	135
Oct  9, 2025 15:22:19.460307000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	135
Oct  9, 2025 15:22:19.624965000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	168
Oct  9, 2025 15:22:19.647456000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	168
Oct  9, 2025 15:22:19.862741000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	137
Oct  9, 2025 15:22:19.892469000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	137
Oct  9, 2025 15:22:20.113460000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	176
Oct  9, 2025 15:22:20.130123000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	176
Oct  9, 2025 15:22:20.342697000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	163
Oct  9, 2025 15:22:20.358980000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	163
Oct  9, 2025 15:22:20.565893000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	158
Oct  9, 2025 15:22:20.585482000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	158
Oct  9, 2025 15:22:20.827024000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	123
Oct  9, 2025 15:22:20.844741000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	123
Oct  9, 2025 15:22:21.056284000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	159
Oct  9, 2025 15:22:21.073449000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	159
Oct  9, 2025 15:22:21.293657000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	146
Oct  9, 2025 15:22:21.313669000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	146
Oct  9, 2025 15:22:21.538931000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	130
Oct  9, 2025 15:22:21.556540000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	130
Oct  9, 2025 15:22:21.729338000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	161
Oct  9, 2025 15:22:21.751839000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	161
Oct  9, 2025 15:22:21.962450000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	134
Oct  9, 2025 15:22:21.979853000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	134
Oct  9, 2025 15:22:22.182799000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	144
Oct  9, 2025 15:22:22.204477000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	144
Oct  9, 2025 15:22:22.401827000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	162
Oct  9, 2025 15:22:22.418619000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	162
Oct  9, 2025 15:22:22.598336000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	121
Oct  9, 2025 15:22:22.613060000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	121
Oct  9, 2025 15:22:22.839483000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	139
Oct  9, 2025 15:22:22.872246000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	139
Oct  9, 2025 15:22:23.043971000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	181
Oct  9, 2025 15:22:23.059046000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	181
Oct  9, 2025 15:22:23.293983000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	141
Oct  9, 2025 15:22:23.311053000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	141
Oct  9, 2025 15:22:23.516688000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	127
Oct  9, 2025 15:22:23.546790000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	127
Oct  9, 2025 15:22:23.766645000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	158
Oct  9, 2025 15:22:23.785490000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	158
Oct  9, 2025 15:22:24.000666000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	155
Oct  9, 2025 15:22:24.013512000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	155
Oct  9, 2025 15:22:24.213390000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	156
Oct  9, 2025 15:22:24.228692000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	156
Oct  9, 2025 15:22:24.419386000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	130
Oct  9, 2025 15:22:24.438731000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	130
Oct  9, 2025 15:22:24.611075000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	171
Oct  9, 2025 15:22:24.629119000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	171
Oct  9, 2025 15:22:24.796641000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	175
Oct  9, 2025 15:22:24.815239000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	175
Oct  9, 2025 15:22:25.011418000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	175
Oct  9, 2025 15:22:25.031086000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	175
Oct  9, 2025 15:22:25.138690000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	129
Oct  9, 2025 15:22:25.165073000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	129
Oct  9, 2025 15:22:25.335976000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	171
Oct  9, 2025 15:22:25.360373000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	171
Oct  9, 2025 15:22:25.588737000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	160
Oct  9, 2025 15:22:25.610311000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	160
Oct  9, 2025 15:22:25.846955000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	156
Oct  9, 2025 15:22:25.873508000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	156
Oct  9, 2025 15:22:26.056572000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	181
Oct  9, 2025 15:22:26.078577000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	181
Oct  9, 2025 15:22:26.188013000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	168
Oct  9, 2025 15:22:26.203635000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	168
Oct  9, 2025 15:22:26.444095000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	158
Oct  9, 2025 15:22:26.470789000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	158
Oct  9, 2025 15:22:26.708196000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	149
Oct  9, 2025 15:22:26.723249000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	149
Oct  9, 2025 15:22:26.914728000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	156
Oct  9, 2025 15:22:26.943948000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	156
Oct  9, 2025 15:22:27.109241000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	146
Oct  9, 2025 15:22:27.128130000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	146
Oct  9, 2025 15:22:27.321653000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	151
Oct  9, 2025 15:22:27.342275000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	151
Oct  9, 2025 15:22:27.511511000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	140
Oct  9, 2025 15:22:27.529505000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	140
Oct  9, 2025 15:22:27.771480000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	155
Oct  9, 2025 15:22:27.798177000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	155
Oct  9, 2025 15:22:28.000181000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	166
Oct  9, 2025 15:22:28.025312000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	166
Oct  9, 2025 15:22:28.203571000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	131
Oct  9, 2025 15:22:28.220049000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	131
Oct  9, 2025 15:22:28.387463000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	165
Oct  9, 2025 15:22:28.415295000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	165
Oct  9, 2025 15:22:28.621923000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	145
Oct  9, 2025 15:22:28.649898000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	145
Oct  9, 2025 15:22:28.857621000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	138
Oct  9, 2025 15:22:28.875796000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	138
Oct  9, 2025 15:22:29.064386000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	144
Oct  9, 2025 15:22:29.084732000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	144
Oct  9, 2025 15:22:29.306873000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	159
Oct  9, 2025 15:22:29.326521000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	159
Oct  9, 2025 15:22:29.433673000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	150
Oct  9, 2025 15:22:29.449056000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	150
Oct  9, 2025 15:22:29.632857000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	180
Oct  9, 2025 15:22:29.650608000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	180
Oct  9, 2025 15:22:29.841762000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	166
Oct  9, 2025 15:22:29.859242000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	166
Oct  9, 2025 15:22:30.095286000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	155
Oct  9, 2025 15:22:30.119590000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	155
Oct  9, 2025 15:22:30.301137000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	135
Oct  9, 2025 15:22:30.321346000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	135
Oct  9, 2025 15:22:30.525291000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	174
Oct  9, 2025 15:22:30.545859000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	174
Oct  9, 2025 15:22:30.788240000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	150
Oct  9, 2025 15:22:30.813629000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	150
Oct  9, 2025 15:22:31.050914000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	132
Oct  9, 2025 15:22:31.073040000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	132
Oct  9, 2025 15:22:31.284750000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	144
Oct  9, 2025 15:22:31.303581000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	144
Oct  9, 2025 15:22:31.538935000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	182
Oct  9, 2025 15:22:31.556971000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	182
Oct  9, 2025 15:22:31.765110000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	142
Oct  9, 2025 15:22:31.786721000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	142
Oct  9, 2025 15:22:32.005211000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	146
Oct  9, 2025 15:22:32.025552000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	146
Oct  9, 2025 15:22:32.193404000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	166
Oct  9, 2025 15:22:32.217449000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	166
Oct  9, 2025 15:22:32.403896000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	123
Oct  9, 2025 15:22:32.420743000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	123
Oct  9, 2025 15:22:32.515636000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	161
Oct  9, 2025 15:22:32.539796000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	161
Oct  9, 2025 15:22:32.731098000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	174
Oct  9, 2025 15:22:32.750752000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	174
Oct  9, 2025 15:22:32.948326000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	124
Oct  9, 2025 15:22:32.969805000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	124
Oct  9, 2025 15:22:33.165390000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	125
Oct  9, 2025 15:22:33.185389000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	125
Oct  9, 2025 15:22:33.424296000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	160
Oct  9, 2025 15:22:33.447976000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	160
Oct  9, 2025 15:22:33.644556000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	135
Oct  9, 2025 15:22:33.666831000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	135
Oct  9, 2025 15:22:33.867256000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	136
Oct  9, 2025 15:22:33.883528000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	136
Oct  9, 2025 15:22:34.070457000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	130
Oct  9, 2025 15:22:34.092756000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	130
Oct  9, 2025 15:22:34.309315000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	167
Oct  9, 2025 15:22:34.326733000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	167
Oct  9, 2025 15:22:34.560405000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	121
Oct  9, 2025 15:22:34.591313000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	121
Oct  9, 2025 15:22:34.782915000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	130
Oct  9, 2025 15:22:34.809585000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	130
Oct  9, 2025 15:22:35.003401000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	125
Oct  9, 2025 15:22:35.028527000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	125
Oct  9, 2025 15:22:35.266733000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	142
Oct  9, 2025 15:22:35.290665000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	142
Oct  9, 2025 15:22:35.526784000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	152
Oct  9, 2025 15:22:35.545247000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	152
Oct  9, 2025 15:22:35.783996000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	157
Oct  9, 2025 15:22:35.804659000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	157
Oct  9, 2025 15:22:35.973473000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	182
Oct  9, 2025 15:22:36.002675000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	182
Oct  9, 2025 15:22:36.168108000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	120
Oct  9, 2025 15:22:36.183590000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	120
Oct  9, 2025 15:22:36.283546000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	147
Oct  9, 2025 15:22:36.304727000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	147
Oct  9, 2025 15:22:36.544911000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	136
Oct  9, 2025 15:22:36.568535000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	136
Oct  9, 2025 15:22:36.810745000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	134
Oct  9, 2025 15:22:36.838624000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	134
Oct  9, 2025 15:22:37.028160000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	180
Oct  9, 2025 15:22:37.054996000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	180
Oct  9, 2025 15:22:37.234340000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	137
Oct  9, 2025 15:22:37.255553000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	137
Oct  9, 2025 15:22:37.492688000 +08	192.168.0.115,10.45.0.27	192.168.0.132,8.8.8.8	0x00004af3	156
Oct  9, 2025 15:22:37.518101000 +08	192.168.0.132,8.8.8.8	192.168.0.115,10.45.0.27	0x00000001	156
