Oct  9, 2025 15:22:27.452735000 +08	8.8.8.8	10.45.0.27		91
Oct  9, 2025 15:22:27.645128000 +08	10.45.0.27	8.8.8.8		98
Oct  9, 2025 15:22:27.673432000 +08	8.8.8.8	10.45.0.27		98
Oct  9, 2025 15:22:27.839162000 +08	10.45.0.27	8.8.8.8		88
Oct  9, 2025 15:22:27.857614000 +08	8.8.8.8	10.45.0.27		88
Oct  9, 2025 15:22:28.051795000 +08	10.45.0.27	8.8.8.8		93
Oct  9, 2025 15:22:28.071732000 +08	8.8.8.8	10.45.0.27		93
Oct  9, 2025 15:22:28.241314000 +08	10.45.0.27	8.8.8.8		82
Oct  9, 2025 15:22:28.258361000 +08	8.8.8.8	10.45.0.27		82
Oct  9, 2025 15:22:28.502708000 +08	10.45.0.27	8.8.8.8		97
Oct  9, 2025 15:22:28.527655000 +08	8.8.8.8	10.45.0.27		97
Oct  9, 2025 15:22:28.730082000 +08	10.45.0.27	8.8.8.8		108
Oct  9, 2025 15:22:28.752891000 +08	8.8.8.8	10.45.0.27		108
Oct  9, 2025 15:22:28.933419000 +08	10.45.0.27	8.8.8.8		73
Oct  9, 2025 15:22:28.948835000 +08	8.8.8.8	10.45.0.27		73
Oct  9, 2025 15:22:29.117320000 +08	10.45.0.27	8.8.8.8		107
Oct  9, 2025 15:22:29.144741000 +08	8.8.8.8	10.45.0.27		107
Oct  9, 2025 15:22:29.352548000 +08	10.45.0.27	8.8.8.8		87
Oct  9, 2025 15:22:29.378996000 +08	8.8.8.8	10.45.0.27		87
Oct  9, 2025 15:22:29.588226000 +08	10.45.0.27	8.8.8.8		80
Oct  9, 2025 15:22:29.605294000 +08	8.8.8.8	10.45.0.27		80
Oct  9, 2025 15:22:29.794144000 +08	10.45.0.27	8.8.8.8		86
Oct  9, 2025 15:22:29.814242000 +08	8.8.8.8	10.45.0.27		86
Oct  9, 2025 15:22:30.036646000 +08	10.45.0.27	8.8.8.8		101
Oct  9, 2025 15:22:30.055952000 +08	8.8.8.8	10.45.0.27		101
Oct  9, 2025 15:22:30.163868000 +08	10.45.0.27	8.8.8.8		92
Oct  9, 2025 15:22:30.178565000 +08	8.8.8.8	10.45.0.27		92
Oct  9, 2025 15:22:30.362585000 +08	10.45.0.27	8.8.8.8		122
Oct  9, 2025 15:22:30.380110000 +08	8.8.8.8	10.45.0.27		122
Oct  9, 2025 15:22:30.571482000 +08	10.45.0.27	8.8.8.8		108
Oct  9, 2025 15:22:30.588749000 +08	8.8.8.8	10.45.0.27		108
Oct  9, 2025 15:22:30.825078000 +08	10.45.0.27	8.8.8.8		97
Oct  9, 2025 15:22:30.849068000 +08	8.8.8.8	10.45.0.27		97
Oct  9, 2025 15:22:31.031245000 +08	10.45.0.27	8.8.8.8		77
Oct  9, 2025 15:22:31.050850000 +08	8.8.8.8	10.45.0.27		77
Oct  9, 2025 15:22:31.255091000 +08	10.45.0.27	8.8.8.8		116
Oct  9, 2025 15:22:31.275354000 +08	8.8.8.8	10.45.0.27		116
Oct  9, 2025 15:22:31.517998000 +08	10.45.0.27	8.8.8.8		92
Oct  9, 2025 15:22:31.542816000 +08	8.8.8.8	10.45.0.27		92
Oct  9, 2025 15:22:31.781079000 +08	10.45.0.27	8.8.8.8		74
Oct  9, 2025 15:22:31.800486000 +08	8.8.8.8	10.45.0.27		74
Oct  9, 2025 15:22:32.014513000 +08	10.45.0.27	8.8.8.8		86
Oct  9, 2025 15:22:32.033033000 +08	8.8.8.8	10.45.0.27		86
Oct  9, 2025 15:22:32.268730000 +08	10.45.0.27	8.8.8.8		124
Oct  9, 2025 15:22:32.286445000 +08	8.8.8.8	10.45.0.27		124
Oct  9, 2025 15:22:32.495687000 +08	10.45.0.27	8.8.8.8		84
Oct  9, 2025 15:22:32.516188000 +08	8.8.8.8	10.45.0.27		84
Oct  9, 2025 15:22:32.735065000 +08	10.45.0.27	8.8.8.8		88
Oct  9, 2025 15:22:32.754729000 +08	8.8.8.8	10.45.0.27		88
Oct  9, 2025 15:22:32.923172000 +08	10.45.0.27	8.8.8.8		108
Oct  9, 2025 15:22:32.946811000 +08	8.8.8.8	10.45.0.27		108
Oct  9, 2025 15:22:33.133605000 +08	10.45.0.27	8.8.8.8		65
Oct  9, 2025 15:22:33.150228000 +08	8.8.8.8	10.45.0.27		65
Oct  9, 2025 15:22:33.246422000 +08	10.45.0.27	8.8.8.8		103
Oct  9, 2025 15:22:33.264949000 +08	8.8.8.8	10.45.0.27		103
Oct  9, 2025 15:22:33.460885000 +08	10.45.0.27	8.8.8.8		116
Oct  9, 2025 15:22:33.480226000 +08	8.8.8.8	10.45.0.27		116
Oct  9, 2025 15:22:33.678098000 +08	10.45.0.27	8.8.8.8		66
Oct  9, 2025 15:22:33.699207000 +08	8.8.8.8	10.45.0.27		66
Oct  9, 2025 15:22:33.895148000 +08	10.45.0.27	8.8.8.8		67
Oct  9, 2025 15:22:33.914853000 +08	8.8.8.8	10.45.0.27		67
Oct  9, 2025 15:22:34.155956000 +08	10.45.0.27	8.8.8.8		102
Oct  9, 2025 15:22:34.177426000 +08	8.8.8.8	10.45.0.27		102
Oct  9, 2025 15:22:34.374367000 +08	10.45.0.27	8.8.8.8		77
Oct  9, 2025 15:22:34.396274000 +08	8.8.8.8	10.45.0.27		77
Oct  9, 2025 15:22:34.597068000 +08	10.45.0.27	8.8.8.8		78
Oct  9, 2025 15:22:34.612968000 +08	8.8.8.8	10.45.0.27		78
Oct  9, 2025 15:22:34.800508000 +08	10.45.0.27	8.8.8.8		72
Oct  9, 2025 15:22:34.820438000 +08	8.8.8.8	10.45.0.27		72
Oct  9, 2025 15:22:35.039089000 +08	10.45.0.27	8.8.8.8		109
Oct  9, 2025 15:22:35.055855000 +08	8.8.8.8	10.45.0.27		109
Oct  9, 2025 15:22:35.290164000 +08	10.45.0.27	8.8.8.8		63
Oct  9, 2025 15:22:35.320763000 +08	8.8.8.8	10.45.0.27		63
Oct  9, 2025 15:22:35.514081000 +08	10.45.0.27	8.8.8.8		72
Oct  9, 2025 15:22:35.538252000 +08	8.8.8.8	10.45.0.27		72
Oct  9, 2025 15:22:35.733209000 +08	10.45.0.27	8.8.8.8		67
Oct  9, 2025 15:22:35.757948000 +08	8.8.8.8	10.45.0.27		67
Oct  9, 2025 15:22:35.996503000 +08	10.45.0.27	8.8.8.8		84
Oct  9, 2025 15:22:36.019710000 +08	8.8.8.8	10.45.0.27		84
Oct  9, 2025 15:22:36.256532000 +08	10.45.0.27	8.8.8.8		94
Oct  9, 2025 15:22:36.274157000 +08	8.8.8.8	10.45.0.27		94
Oct  9, 2025 15:22:36.517223000 +08	10.45.0.27	8.8.8.8		99
Oct  9, 2025 15:22:36.534081000 +08	8.8.8.8	10.45.0.27		99
Oct  9, 2025 15:22:36.703634000 +08	10.45.0.27	8.8.8.8		124
Oct  9, 2025 15:22:36.729516000 +08	8.8.8.8	10.45.0.27		124
Oct  9, 2025 15:22:36.897857000 +08	10.45.0.27	8.8.8.8		62
Oct  9, 2025 15:22:36.912932000 +08	8.8.8.8	10.45.0.27		62
Oct  9, 2025 15:22:37.013301000 +08	10.45.0.27	8.8.8.8		89
Oct  9, 2025 15:22:37.033375000 +08	8.8.8.8	10.45.0.27		89
Oct  9, 2025 15:22:37.274638000 +08	10.45.0.27	8.8.8.8		78
Oct  9, 2025 15:22:37.297912000 +08	8.8.8.8	10.45.0.27		78
Oct  9, 2025 15:22:37.540490000 +08	10.45.0.27	8.8.8.8		76
Oct  9, 2025 15:22:37.567470000 +08	8.8.8.8	10.45.0.27		76
Oct  9, 2025 15:22:37.758147000 +08	10.45.0.27	8.8.8.8		122
Oct  9, 2025 15:22:37.784296000 +08	8.8.8.8	10.45.0.27		122
Oct  9, 2025 15:22:37.964093000 +08	10.45.0.27	8.8.8.8		79
Oct  9, 2025 15:22:37.984967000 +08	8.8.8.8	10.45.0.27		79
Oct  9, 2025 15:22:38.222422000 +08	10.45.0.27	8.8.8.8		98
Oct  9, 2025 15:22:38.247534000 +08	8.8.8.8	10.45.0.27		98
Oct  9, 2025 15:22:38.458060000 +08	10.45.0.27	8.8.8.8		94
Oct  9, 2025 15:22:38.474462000 +08	8.8.8.8	10.45.0.27		94
Oct  9, 2025 15:22:38.665560000 +08	10.45.0.27	8.8.8.8		91
Oct  9, 2025 15:22:38.688634000 +08	8.8.8.8	10.45.0.27		91
Oct  9, 2025 15:22:38.924115000 +08	10.45.0.27	8.8.8.8		83
Oct  9, 2025 15:22:38.947544000 +08	8.8.8.8	10.45.0.27		83
Oct  9, 2025 15:22:39.165161000 +08	10.45.0.27	8.8.8.8		111
Oct  9, 2025 15:22:39.184478000 +08	8.8.8.8	10.45.0.27		111
Oct  9, 2025 15:22:39.353177000 +08	10.45.0.27	8.8.8.8		86
Oct  9, 2025 15:22:39.375113000 +08	8.8.8.8	10.45.0.27		86
Oct  9, 2025 15:22:39.577466000 +08	10.45.0.27	8.8.8.8		110
Oct  9, 2025 15:22:39.592939000 +08	8.8.8.8	10.45.0.27		110
Oct  9, 2025 15:22:39.835308000 +08	10.45.0.27	8.8.8.8		118
Oct  9, 2025 15:22:39.852996000 +08	8.8.8.8	10.45.0.27		118
Oct  9, 2025 15:22:40.074169000 +08	10.45.0.27	8.8.8.8		66
Oct  9, 2025 15:22:40.094734000 +08	8.8.8.8	10.45.0.27		66
Oct  9, 2025 15:22:40.306250000 +08	10.45.0.27	8.8.8.8		95
Oct  9, 2025 15:22:40.325086000 +08	8.8.8.8	10.45.0.27		95
Oct  9, 2025 15:22:40.551516000 +08	10.45.0.27	8.8.8.8		108
Oct  9, 2025 15:22:40.568349000 +08	8.8.8.8	10.45.0.27		108
Oct  9, 2025 15:22:40.657591000 +08	10.45.0.27	8.8.8.8		99
Oct  9, 2025 15:22:40.684828000 +08	8.8.8.8	10.45.0.27		99
Oct  9, 2025 15:22:40.887469000 +08	10.45.0.27	8.8.8.8		114
Oct  9, 2025 15:22:40.908541000 +08	8.8.8.8	10.45.0.27		114
Oct  9, 2025 15:22:41.084756000 +08	10.45.0.27	8.8.8.8		87
Oct  9, 2025 15:22:41.104274000 +08	8.8.8.8	10.45.0.27		87
Oct  9, 2025 15:22:41.277893000 +08	10.45.0.27	8.8.8.8		103
Oct  9, 2025 15:22:41.292989000 +08	8.8.8.8	10.45.0.27		103
Oct  9, 2025 15:22:41.463116000 +08	10.45.0.27	8.8.8.8		74
Oct  9, 2025 15:22:41.492904000 +08	8.8.8.8	10.45.0.27		74
Oct  9, 2025 15:22:41.728650000 +08	10.45.0.27	8.8.8.8		95
Oct  9, 2025 15:22:41.757441000 +08	8.8.8.8	10.45.0.27		95
Oct  9, 2025 15:22:41.981445000 +08	10.45.0.27	8.8.8.8		93
Oct  9, 2025 15:22:42.000804000 +08	8.8.8.8	10.45.0.27		93
Oct  9, 2025 15:22:42.205521000 +08	10.45.0.27	8.8.8.8		96
Oct  9, 2025 15:22:42.222904000 +08	8.8.8.8	10.45.0.27		96
Oct  9, 2025 15:22:42.404679000 +08	10.45.0.27	8.8.8.8		99
Oct  9, 2025 15:22:42.418849000 +08	8.8.8.8	10.45.0.27		99
Oct  9, 2025 15:22:42.536662000 +08	10.45.0.27	8.8.8.8		78
Oct  9, 2025 15:22:42.557388000 +08	8.8.8.8	10.45.0.27		78
Oct  9, 2025 15:22:42.780239000 +08	10.45.0.27	8.8.8.8		93
Oct  9, 2025 15:22:42.803004000 +08	8.8.8.8	10.45.0.27		93
Oct  9, 2025 15:22:43.002659000 +08	10.45.0.27	8.8.8.8		69
Oct  9, 2025 15:22:43.027402000 +08	8.8.8.8	10.45.0.27		69
Oct  9, 2025 15:22:43.223471000 +08	10.45.0.27	8.8.8.8		118
Oct  9, 2025 15:22:43.247523000 +08	8.8.8.8	10.45.0.27		118
Oct  9, 2025 15:22:43.353857000 +08	10.45.0.27	8.8.8.8		102
Oct  9, 2025 15:22:43.373086000 +08	8.8.8.8	10.45.0.27		102
Oct  9, 2025 15:22:43.553729000 +08	10.45.0.27	8.8.8.8		64
Oct  9, 2025 15:22:43.568278000 +08	8.8.8.8	10.45.0.27		64
Oct  9, 2025 15:22:43.788600000 +08	10.45.0.27	8.8.8.8		99
Oct  9, 2025 15:22:43.807685000 +08	8.8.8.8	10.45.0.27		99
Oct  9, 2025 15:22:43.987867000 +08	10.45.0.27	8.8.8.8		104
Oct  9, 2025 15:22:44.004563000 +08	8.8.8.8	10.45.0.27		104
Oct  9, 2025 15:22:44.231241000 +08	10.45.0.27	8.8.8.8		68
Oct  9, 2025 15:22:44.247499000 +08	8.8.8.8	10.45.0.27		68
Oct  9, 2025 15:22:44.485978000 +08	10.45.0.27	8.8.8.8		90
Oct  9, 2025 15:22:44.516254000 +08	8.8.8.8	10.45.0.27		90
Oct  9, 2025 15:22:44.724431000 +08	10.45.0.27	8.8.8.8		77
Oct  9, 2025 15:22:44.742300000 +08	8.8.8.8	10.45.0.27		77
Oct  9, 2025 15:22:44.914559000 +08	10.45.0.27	8.8.8.8		113
Oct  9, 2025 15:22:44.939330000 +08	8.8.8.8	10.45.0.27		113
Oct  9, 2025 15:22:45.121085000 +08	10.45.0.27	8.8.8.8		114
Oct  9, 2025 15:22:45.150283000 +08	8.8.8.8	10.45.0.27		114
Oct  9, 2025 15:22:45.374348000 +08	10.45.0.27	8.8.8.8		91
Oct  9, 2025 15:22:45.449628000 +08	8.8.8.8	10.45.0.27		91
Oct  9, 2025 15:22:45.623337000 +08	10.45.0.27	8.8.8.8		95
Oct  9, 2025 15:22:45.641667000 +08	8.8.8.8	10.45.0.27		95
Oct  9, 2025 15:22:45.882233000 +08	10.45.0.27	8.8.8.8		63
Oct  9, 2025 15:22:45.899254000 +08	8.8.8.8	10.45.0.27		63
Oct  9, 2025 15:22:46.010414000 +08	10.45.0.27	8.8.8.8		84
Oct  9, 2025 15:22:46.038323000 +08	8.8.8.8	10.45.0.27		84
Oct  9, 2025 15:22:46.275222000 +08	10.45.0.27	8.8.8.8		88
Oct  9, 2025 15:22:46.297670000 +08	8.8.8.8	10.45.0.27		88
Oct  9, 2025 15:22:46.477455000 +08	10.45.0.27	8.8.8.8		90
Oct  9, 2025 15:22:46.494916000 +08	8.8.8.8	10.45.0.27		90
Oct  9, 2025 15:22:46.682787000 +08	10.45.0.27	8.8.8.8		99
Oct  9, 2025 15:22:46.698838000 +08	8.8.8.8	10.45.0.27		99
Oct  9, 2025 15:22:46.918232000 +08	10.45.0.27	8.8.8.8		102
Oct  9, 2025 15:22:46.934856000 +08	8.8.8.8	10.45.0.27		102
Oct  9, 2025 15:22:47.117360000 +08	10.45.0.27	8.8.8.8		67
Oct  9, 2025 15:22:47.132890000 +08	8.8.8.8	10.45.0.27		67
Oct  9, 2025 15:22:47.330331000 +08	10.45.0.27	8.8.8.8		117
Oct  9, 2025 15:22:47.342864000 +08	8.8.8.8	10.45.0.27		117
Oct  9, 2025 15:22:47.508706000 +08	10.45.0.27	8.8.8.8		87
Oct  9, 2025 15:22:47.522905000 +08	8.8.8.8	10.45.0.27		87
Oct  9, 2025 15:22:47.721870000 +08	10.45.0.27	8.8.8.8		86
Oct  9, 2025 15:22:47.740866000 +08	8.8.8.8	10.45.0.27		86
Oct  9, 2025 15:22:47.932927000 +08	10.45.0.27	8.8.8.8		70
Oct  9, 2025 15:22:47.948731000 +08	8.8.8.8	10.45.0.27		70
Oct  9, 2025 15:22:48.036232000 +08	10.45.0.27	8.8.8.8		85
Oct  9, 2025 15:22:48.067107000 +08	8.8.8.8	10.45.0.27		85
Oct  9, 2025 15:22:48.271619000 +08	10.45.0.27	8.8.8.8		82
Oct  9, 2025 15:22:48.292860000 +08	8.8.8.8	10.45.0.27		82
Oct  9, 2025 15:22:48.517301000 +08	10.45.0.27	8.8.8.8		76
Oct  9, 2025 15:22:48.548073000 +08	8.8.8.8	10.45.0.27		76
Oct  9, 2025 15:22:48.722250000 +08	10.45.0.27	8.8.8.8		105
Oct  9, 2025 15:22:48.744749000 +08	8.8.8.8	10.45.0.27		105
Oct  9, 2025 15:22:48.975281000 +08	10.45.0.27	8.8.8.8		96
Oct  9, 2025 15:22:48.994000000 +08	8.8.8.8	10.45.0.27		96
Oct  9, 2025 15:22:49.172274000 +08	10.45.0.27	8.8.8.8		63
Oct  9, 2025 15:22:49.198564000 +08	8.8.8.8	10.45.0.27		63
Oct  9, 2025 15:22:49.382177000 +08	10.45.0.27	8.8.8.8		100
Oct  9, 2025 15:22:49.401322000 +08	8.8.8.8	10.45.0.27		100
Oct  9, 2025 15:22:49.577240000 +08	10.45.0.27	8.8.8.8		64
Oct  9, 2025 15:22:49.597786000 +08	8.8.8.8	10.45.0.27		64
Oct  9, 2025 15:22:49.773690000 +08	10.45.0.27	8.8.8.8		99
Oct  9, 2025 15:22:49.789775000 +08	8.8.8.8	10.45.0.27		99
Oct  9, 2025 15:22:50.015165000 +08	10.45.0.27	8.8.8.8		114
Oct  9, 2025 15:22:50.038822000 +08	8.8.8.8	10.45.0.27		114
Oct  9, 2025 15:22:50.264125000 +08	10.45.0.27	8.8.8.8		85
Oct  9, 2025 15:22:50.280573000 +08	8.8.8.8	10.45.0.27		85
Oct  9, 2025 15:22:50.506203000 +08	10.45.0.27	8.8.8.8		84
Oct  9, 2025 15:22:50.524692000 +08	8.8.8.8	10.45.0.27		84
Oct  9, 2025 15:22:50.739426000 +08	10.45.0.27	8.8.8.8		116
Oct  9, 2025 15:22:50.757971000 +08	8.8.8.8	10.45.0.27		116
Oct  9, 2025 15:22:51.001750000 +08	10.45.0.27	8.8.8.8		73
Oct  9, 2025 15:22:51.018374000 +08	8.8.8.8	10.45.0.27		73
Oct  9, 2025 15:22:51.201433000 +08	10.45.0.27	8.8.8.8		85
Oct  9, 2025 15:22:51.217156000 +08	8.8.8.8	10.45.0.27		85
Oct  9, 2025 15:22:51.440747000 +08	10.45.0.27	8.8.8.8		80
Oct  9, 2025 15:22:51.460262000 +08	8.8.8.8	10.45.0.27		80
Oct  9, 2025 15:22:51.658125000 +08	10.45.0.27	8.8.8.8		108
Oct  9, 2025 15:22:51.676377000 +08	8.8.8.8	10.45.0.27		108
Oct  9, 2025 15:22:51.894104000 +08	10.45.0.27	8.8.8.8		95
Oct  9, 2025 15:22:51.914084000 +08	8.8.8.8	10.45.0.27		95
Oct  9, 2025 15:22:52.147272000 +08	10.45.0.27	8.8.8.8		94
Oct  9, 2025 15:22:52.167367000 +08	8.8.8.8	10.45.0.27		94
Oct  9, 2025 15:22:52.376294000 +08	10.45.0.27	8.8.8.8		66
Oct  9, 2025 15:22:52.396091000 +08	8.8.8.8	10.45.0.27		66
Oct  9, 2025 15:22:52.579586000 +08	10.45.0.27	8.8.8.8		84
Oct  9, 2025 15:22:52.598365000 +08	8.8.8.8	10.45.0.27		84
Oct  9, 2025 15:22:52.770239000 +08	10.45.0.27	8.8.8.8		100
Oct  9, 2025 15:22:52.790102000 +08	8.8.8.8	10.45.0.27		100
Oct  9, 2025 15:22:52.963325000 +08	10.45.0.27	8.8.8.8		86
Oct  9, 2025 15:22:52.987848000 +08	8.8.8.8	10.45.0.27		86
Oct  9, 2025 15:22:53.211461000 +08	10.45.0.27	8.8.8.8		79
Oct  9, 2025 15:22:53.228756000 +08	8.8.8.8	10.45.0.27		79
Oct  9, 2025 15:22:53.464800000 +08	10.45.0.27	8.8.8.8		118
Oct  9, 2025 15:22:53.492850000 +08	8.8.8.8	10.45.0.27		118
Oct  9, 2025 15:22:53.669310000 +08	10.45.0.27	8.8.8.8		89
Oct  9, 2025 15:22:53.710495000 +08	8.8.8.8	10.45.0.27		89
Oct  9, 2025 15:22:53.944782000 +08	10.45.0.27	8.8.8.8		118
Oct  9, 2025 15:22:53.972893000 +08	8.8.8.8	10.45.0.27		118
Oct  9, 2025 15:22:54.155708000 +08	10.45.0.27	8.8.8.8		64
Oct  9, 2025 15:22:54.172873000 +08	8.8.8.8	10.45.0.27		64
Oct  9, 2025 15:22:54.292087000 +08	10.45.0.27	8.8.8.8		120
Oct  9, 2025 15:22:54.318479000 +08	8.8.8.8	10.45.0.27		120
Oct  9, 2025 15:22:54.506501000 +08	10.45.0.27	8.8.8.8		77
Oct  9, 2025 15:22:54.522678000 +08	8.8.8.8	10.45.0.27		77
Oct  9, 2025 15:22:54.701273000 +08	10.45.0.27	8.8.8.8		65
Oct  9, 2025 15:22:54.721102000 +08	8.8.8.8	10.45.0.27		65
Oct  9, 2025 15:22:54.935487000 +08	10.45.0.27	8.8.8.8		98
Oct  9, 2025 15:22:54.954774000 +08	8.8.8.8	10.45.0.27		98
Oct  9, 2025 15:22:55.196452000 +08	10.45.0.27	8.8.8.8		88
Oct  9, 2025 15:22:55.212797000 +08	8.8.8.8	10.45.0.27		88
Oct  9, 2025 15:22:55.407245000 +08	10.45.0.27	8.8.8.8		113
Oct  9, 2025 15:22:55.427979000 +08	8.8.8.8	10.45.0.27		113
Oct  9, 2025 15:22:55.608497000 +08	10.45.0.27	8.8.8.8		92
Oct  9, 2025 15:22:55.624842000 +08	8.8.8.8	10.45.0.27		92
Oct  9, 2025 15:22:55.742694000 +08	10.45.0.27	8.8.8.8		76
Oct  9, 2025 15:22:55.757215000 +08	8.8.8.8	10.45.0.27		76
Oct  9, 2025 15:22:55.977856000 +08	10.45.0.27	8.8.8.8		91
Oct  9, 2025 15:22:55.997512000 +08	8.8.8.8	10.45.0.27		91
Oct  9, 2025 15:22:56.176271000 +08	10.45.0.27	8.8.8.8		120
Oct  9, 2025 15:22:56.194915000 +08	8.8.8.8	10.45.0.27		120
Oct  9, 2025 15:22:56.418164000 +08	10.45.0.27	8.8.8.8		102
Oct  9, 2025 15:22:56.434792000 +08	8.8.8.8	10.45.0.27		102
Oct  9, 2025 15:22:56.620456000 +08	10.45.0.27	8.8.8.8		112
Oct  9, 2025 15:22:56.640301000 +08	8.8.8.8	10.45.0.27		112
Oct  9, 2025 15:22:56.862759000 +08	10.45.0.27	8.8.8.8		123
Oct  9, 2025 15:22:56.880323000 +08	8.8.8.8	10.45.0.27		123
Oct  9, 2025 15:22:57.122081000 +08	10.45.0.27	8.8.8.8		78
Oct  9, 2025 15:22:57.148940000 +08	8.8.8.8	10.45.0.27		78
Oct  9, 2025 15:22:57.361887000 +08	10.45.0.27	8.8.8.8		88
Oct  9, 2025 15:22:57.378376000 +08	8.8.8.8	10.45.0.27		88
Oct  9, 2025 15:22:57.484088000 +08	10.45.0.27	8.8.8.8		73
Oct  9, 2025 15:22:57.504215000 +08	8.8.8.8	10.45.0.27		73
Oct  9, 2025 15:22:57.738909000 +08	10.45.0.27	8.8.8.8		105
Oct  9, 2025 15:22:57.757712000 +08	8.8.8.8	10.45.0.27		105
Oct  9, 2025 15:22:57.985110000 +08	10.45.0.27	8.8.8.8		75
Oct  9, 2025 15:22:58.012143000 +08	8.8.8.8	10.45.0.27		75
Oct  9, 2025 15:22:58.233086000 +08	10.45.0.27	8.8.8.8		67
Oct  9, 2025 15:22:58.247661000 +08	8.8.8.8	10.45.0.27		67
Oct  9, 2025 15:22:58.448188000 +08	10.45.0.27	8.8.8.8		84
Oct  9, 2025 15:22:58.482864000 +08	8.8.8.8	10.45.0.27		84
Oct  9, 2025 15:22:58.682600000 +08	10.45.0.27	8.8.8.8		76
Oct  9, 2025 15:22:58.700102000 +08	8.8.8.8	10.45.0.27		76
Oct  9, 2025 15:22:58.894169000 +08	10.45.0.27	8.8.8.8		95
Oct  9, 2025 15:22:58.912652000 +08	8.8.8.8	10.45.0.27		95
Oct  9, 2025 15:22:59.111204000 +08	10.45.0.27	8.8.8.8		119
Oct  9, 2025 15:22:59.128003000 +08	8.8.8.8	10.45.0.27		119
Oct  9, 2025 15:22:59.358177000 +08	10.45.0.27	8.8.8.8		88
Oct  9, 2025 15:22:59.378805000 +08	8.8.8.8	10.45.0.27		88
Oct  9, 2025 15:22:59.563678000 +08	10.45.0.27	8.8.8.8		100
Oct  9, 2025 15:22:59.578242000 +08	8.8.8.8	10.45.0.27		100
Oct  9, 2025 15:22:59.812508000 +08	10.45.0.27	8.8.8.8		61
Oct  9, 2025 15:22:59.827587000 +08	8.8.8.8	10.45.0.27		61
Oct  9, 2025 15:23:00.040663000 +08	10.45.0.27	8.8.8.8		66
Oct  9, 2025 15:23:00.069422000 +08	8.8.8.8	10.45.0.27		66
Oct  9, 2025 15:23:00.313099000 +08	10.45.0.27	8.8.8.8		70
Oct  9, 2025 15:23:00.327384000 +08	8.8.8.8	10.45.0.27		70
Oct  9, 2025 15:23:00.496710000 +08	10.45.0.27	8.8.8.8		63
Oct  9, 2025 15:23:00.534296000 +08	8.8.8.8	10.45.0.27		63
Oct  9, 2025 15:23:00.753323000 +08	10.45.0.27	8.8.8.8		96
Oct  9, 2025 15:23:00.779890000 +08	8.8.8.8	10.45.0.27		96
Oct  9, 2025 15:23:00.964658000 +08	10.45.0.27	8.8.8.8		75
Oct  9, 2025 15:23:00.978678000 +08	8.8.8.8	10.45.0.27		75
Oct  9, 2025 15:23:01.187483000 +08	10.45.0.27	8.8.8.8		122
Oct  9, 2025 15:23:01.204104000 +08	8.8.8.8	10.45.0.27		122
Oct  9, 2025 15:23:01.410823000 +08	10.45.0.27	8.8.8.8		98
Oct  9, 2025 15:23:01.433070000 +08	8.8.8.8	10.45.0.27		98
Oct  9, 2025 15:23:01.639755000 +08	10.45.0.27	8.8.8.8		90
Oct  9, 2025 15:23:01.660418000 +08	8.8.8.8	10.45.0.27		90
Oct  9, 2025 15:23:01.886928000 +08	10.45.0.27	8.8.8.8		104
Oct  9, 2025 15:23:01.902764000 +08	8.8.8.8	10.45.0.27		104
Oct  9, 2025 15:23:02.082729000 +08	10.45.0.27	8.8.8.8		103
Oct  9, 2025 15:23:02.105453000 +08	8.8.8.8	10.45.0.27		103
Oct  9, 2025 15:23:02.325185000 +08	10.45.0.27	8.8.8.8		83
Oct  9, 2025 15:23:02.343626000 +08	8.8.8.8	10.45.0.27		83
Oct  9, 2025 15:23:02.559429000 +08	10.45.0.27	8.8.8.8		85
Oct  9, 2025 15:23:02.587714000 +08	8.8.8.8	10.45.0.27		85
Oct  9, 2025 15:23:02.812628000 +08	10.45.0.27	8.8.8.8		93
Oct  9, 2025 15:23:02.839965000 +08	8.8.8.8	10.45.0.27		93
Oct  9, 2025 15:23:03.027162000 +08	10.45.0.27	8.8.8.8		115
Oct  9, 2025 15:23:03.048333000 +08	8.8.8.8	10.45.0.27		115
Oct  9, 2025 15:23:03.282162000 +08	10.45.0.27	8.8.8.8		101
Oct  9, 2025 15:23:03.300753000 +08	8.8.8.8	10.45.0.27		101
Oct  9, 2025 15:23:03.470481000 +08	10.45.0.27	8.8.8.8		94
Oct  9, 2025 15:23:03.488990000 +08	8.8.8.8	10.45.0.27		94
Oct  9, 2025 15:23:03.592286000 +08	10.45.0.27	8.8.8.8		89
Oct  9, 2025 15:23:03.617451000 +08	8.8.8.8	10.45.0.27		89
Oct  9, 2025 15:23:03.844404000 +08	10.45.0.27	8.8.8.8		110
Oct  9, 2025 15:23:03.872825000 +08	8.8.8.8	10.45.0.27		110
Oct  9, 2025 15:23:04.111064000 +08	10.45.0.27	8.8.8.8		102
Oct  9, 2025 15:23:04.142205000 +08	8.8.8.8	10.45.0.27		102
Oct  9, 2025 15:23:04.361228000 +08	10.45.0.27	8.8.8.8		69
Oct  9, 2025 15:23:04.378066000 +08	8.8.8.8	10.45.0.27		69
Oct  9, 2025 15:23:04.559231000 +08	10.45.0.27	8.8.8.8		94
Oct  9, 2025 15:23:04.577968000 +08	8.8.8.8	10.45.0.27		94
Oct  9, 2025 15:23:04.763458000 +08	10.45.0.27	8.8.8.8		107
Oct  9, 2025 15:23:04.777955000 +08	8.8.8.8	10.45.0.27		107
