time,rtt_ms,jitter_ms
2025-10-10 11:07:08.266004,24.0,6.300000000000001
2025-10-10 11:07:08.267535,28.5,4.5
2025-10-10 11:07:08.267547,27.6,0.8999999999999986
2025-10-10 11:07:08.267555,22.6,5.0
2025-10-10 11:07:08.267717,19.0,3.6000000000000014
2025-10-10 11:07:08.267759,28.7,9.7
2025-10-10 11:07:08.267799,38.7,10.000000000000004
2025-10-10 11:07:08.267814,28.7,10.000000000000004
2025-10-10 11:07:08.267821,15.1,13.6
2025-10-10 11:07:08.267828,28.3,13.200000000000001
2025-10-10 11:07:08.267836,24.0,4.300000000000001
2025-10-10 11:07:08.267843,33.9,9.899999999999999
2025-10-10 11:07:08.267850,18.8,15.099999999999998
2025-10-10 11:07:08.267859,18.1,0.6999999999999993
2025-10-10 11:07:08.267867,26.5,8.399999999999999
2025-10-10 11:07:08.267874,23.7,2.8000000000000007
2025-10-10 11:07:08.267881,19.6,4.099999999999998
2025-10-10 11:07:08.267888,17.4,2.200000000000003
2025-10-10 11:07:08.267895,16.5,0.8999999999999986
2025-10-10 11:07:08.267902,20.5,4.0
2025-10-10 11:07:08.267909,18.4,2.1000000000000014
2025-10-10 11:07:08.267916,20.7,2.3000000000000007
2025-10-10 11:07:08.267923,24.3,3.6000000000000014
2025-10-10 11:07:08.267930,19.6,4.699999999999999
2025-10-10 11:07:08.267938,29.7,10.099999999999998
2025-10-10 11:07:08.267945,16.6,13.099999999999998
2025-10-10 11:07:08.267953,17.9,1.2999999999999972
2025-10-10 11:07:08.267960,21.6,3.700000000000003
2025-10-10 11:07:08.267967,30.0,8.399999999999999
2025-10-10 11:07:08.267974,22.2,7.800000000000001
2025-10-10 11:07:08.267982,30.6,8.400000000000002
2025-10-10 11:07:08.267989,29.3,1.3000000000000007
2025-10-10 11:07:08.270559,16.7,12.600000000000001
2025-10-10 11:07:08.270580,25.0,8.3
2025-10-10 11:07:08.270589,19.0,6.0
2025-10-10 11:07:08.270596,25.2,6.199999999999999
2025-10-10 11:07:08.270633,22.1,3.099999999999998
2025-10-10 11:07:08.270643,25.2,3.099999999999998
2025-10-10 11:07:08.270650,30.6,5.400000000000002
2025-10-10 11:07:08.270657,24.1,6.5
2025-10-10 11:07:08.270664,25.2,1.0999999999999979
2025-10-10 11:07:08.270672,25.5,0.3000000000000007
2025-10-10 11:07:08.270679,30.7,5.199999999999999
2025-10-10 11:07:08.270685,18.3,12.399999999999999
2025-10-10 11:07:08.270692,18.1,0.1999999999999993
2025-10-10 11:07:08.270699,21.0,2.8999999999999986
2025-10-10 11:07:08.270706,30.3,9.3
2025-10-10 11:07:08.270713,20.0,10.3
2025-10-10 11:07:08.270720,27.8,7.800000000000001
2025-10-10 11:07:08.270727,22.6,5.199999999999999
2025-10-10 11:07:08.270734,17.5,5.100000000000001
2025-10-10 11:07:08.270741,31.6,14.100000000000001
2025-10-10 11:07:08.270748,22.0,9.600000000000001
2025-10-10 11:07:08.270768,22.8,0.8000000000000007
2025-10-10 11:07:08.270776,22.2,0.6000000000000014
2025-10-10 11:07:08.270783,22.0,0.1999999999999993
2025-10-10 11:07:08.270790,21.0,1.0
2025-10-10 11:07:08.270797,15.7,5.300000000000001
2025-10-10 11:07:08.270804,25.8,10.100000000000001
2025-10-10 11:07:08.270817,21.3,4.5
2025-10-10 11:07:08.270846,19.8,1.5
2025-10-10 11:07:08.270854,15.9,3.9000000000000004
2025-10-10 11:07:08.270861,14.6,1.3000000000000007
2025-10-10 11:07:08.270868,16.3,1.700000000000001
2025-10-10 11:07:08.270875,19.5,3.1999999999999993
2025-10-10 11:07:08.273269,21.7,2.1999999999999993
2025-10-10 11:07:08.273327,28.6,6.900000000000002
2025-10-10 11:07:08.273337,21.1,7.5
2025-10-10 11:07:08.273344,24.5,3.3999999999999986
2025-10-10 11:07:08.273351,21.0,3.5
2025-10-10 11:07:08.273358,16.2,4.800000000000001
2025-10-10 11:07:08.273365,19.6,3.400000000000002
2025-10-10 11:07:08.273372,17.9,1.7000000000000028
2025-10-10 11:07:08.273379,17.0,0.8999999999999986
2025-10-10 11:07:08.273386,18.3,1.3000000000000007
2025-10-10 11:07:08.273392,20.5,2.1999999999999993
2025-10-10 11:07:08.273399,19.4,1.1000000000000014
2025-10-10 11:07:08.273407,15.7,3.6999999999999993
2025-10-10 11:07:08.273414,20.2,4.5
2025-10-10 11:07:08.273421,21.2,1.0
2025-10-10 11:07:08.273428,17.8,3.3999999999999986
2025-10-10 11:07:08.273435,26.0,8.2
2025-10-10 11:07:08.273442,16.9,9.100000000000001
2025-10-10 11:07:08.273449,18.7,1.8000000000000007
2025-10-10 11:07:08.273456,23.8,5.100000000000001
2025-10-10 11:07:08.273463,23.9,0.09999999999999787
2025-10-10 11:07:08.273470,22.9,1.0
2025-10-10 11:07:08.273477,30.2,7.300000000000001
2025-10-10 11:07:08.273507,17.1,13.099999999999998
2025-10-10 11:07:08.273515,16.7,0.40000000000000213
2025-10-10 11:07:08.273523,20.0,3.3000000000000007
2025-10-10 11:07:08.273530,18.2,1.8000000000000007
2025-10-10 11:07:08.273537,17.6,0.5999999999999979
2025-10-10 11:07:08.273544,20.4,2.799999999999997
2025-10-10 11:07:08.273551,18.0,2.3999999999999986
2025-10-10 11:07:08.273558,22.9,4.899999999999999
2025-10-10 11:07:08.273565,17.8,5.099999999999998
2025-10-10 11:07:08.273572,22.1,4.300000000000001
2025-10-10 11:07:08.273579,17.3,4.800000000000001
2025-10-10 11:07:08.273586,15.2,2.1000000000000014
2025-10-10 11:07:08.273593,33.4,18.2
2025-10-10 11:07:08.273600,15.4,18.0
2025-10-10 11:07:08.273606,17.5,2.0999999999999996
2025-10-10 11:07:08.273613,30.5,13.0
2025-10-10 11:07:08.273620,19.3,11.2
2025-10-10 11:07:08.273627,13.3,6.0
2025-10-10 11:07:08.273634,15.7,2.3999999999999986
2025-10-10 11:07:08.273641,19.8,4.100000000000001
2025-10-10 11:07:08.273647,18.5,1.3000000000000007
2025-10-10 11:07:08.273654,19.0,0.5
2025-10-10 11:07:08.273661,20.1,1.1000000000000014
2025-10-10 11:07:08.273668,26.7,6.599999999999998
2025-10-10 11:07:08.273675,24.8,1.8999999999999986
2025-10-10 11:07:08.273682,22.0,2.8000000000000007
2025-10-10 11:07:08.273689,27.0,5.0
2025-10-10 11:07:08.273696,22.3,4.699999999999999
2025-10-10 11:07:08.273828,16.0,6.300000000000001
2025-10-10 11:07:08.273870,27.1,11.100000000000001
2025-10-10 11:07:08.273881,15.5,11.600000000000001
2025-10-10 11:07:08.273888,29.7,14.2
2025-10-10 11:07:08.273895,19.4,10.3
2025-10-10 11:07:08.273904,21.3,1.9000000000000021
2025-10-10 11:07:08.273911,18.5,2.8000000000000007
2025-10-10 11:07:08.273977,27.1,8.600000000000001
2025-10-10 11:07:08.273989,25.5,1.6000000000000014
2025-10-10 11:07:08.273996,16.8,8.7
2025-10-10 11:07:08.274003,28.2,11.399999999999999
2025-10-10 11:07:08.276039,28.4,0.1999999999999993
2025-10-10 11:07:08.276059,18.6,9.799999999999997
2025-10-10 11:07:08.276067,20.8,2.1999999999999993
2025-10-10 11:07:08.276074,20.1,0.6999999999999993
2025-10-10 11:07:08.276081,15.7,4.400000000000002
2025-10-10 11:07:08.276089,18.2,2.5
2025-10-10 11:07:08.276096,18.0,0.1999999999999993
2025-10-10 11:07:08.276103,24.7,6.699999999999999
2025-10-10 11:07:08.276111,21.0,3.6999999999999993
2025-10-10 11:07:08.276118,21.3,0.3000000000000007
2025-10-10 11:07:08.276125,25.9,4.599999999999998
2025-10-10 11:07:08.276132,22.6,3.299999999999997
2025-10-10 11:07:08.276139,19.2,3.400000000000002
2025-10-10 11:07:08.276147,18.5,0.6999999999999993
2025-10-10 11:07:08.276154,22.9,4.399999999999999
2025-10-10 11:07:08.276162,20.9,2.0
2025-10-10 11:07:08.276192,24.7,3.8000000000000007
2025-10-10 11:07:08.276201,17.4,7.300000000000001
2025-10-10 11:07:08.276208,24.6,7.200000000000003
2025-10-10 11:07:08.276215,20.2,4.400000000000002
2025-10-10 11:07:08.276222,21.9,1.6999999999999993
2025-10-10 11:07:08.276229,20.4,1.5
2025-10-10 11:07:08.276237,24.3,3.900000000000002
2025-10-10 11:07:08.276244,23.0,1.3000000000000007
2025-10-10 11:07:08.276251,17.3,5.699999999999999
2025-10-10 11:07:08.276259,23.3,6.0
2025-10-10 11:07:08.276266,17.9,5.400000000000002
2025-10-10 11:07:08.276273,31.3,13.400000000000002
2025-10-10 11:07:08.276281,27.1,4.199999999999999
2025-10-10 11:07:08.276288,25.6,1.5
2025-10-10 11:07:08.276296,24.4,1.2000000000000028
2025-10-10 11:07:08.276303,18.9,5.5
2025-10-10 11:07:08.276310,21.0,2.1000000000000014
2025-10-10 11:07:08.276317,29.8,8.8
2025-10-10 11:07:08.276324,15.9,13.9
2025-10-10 11:07:08.276331,21.8,5.9
2025-10-10 11:07:08.276338,24.0,2.1999999999999993
2025-10-10 11:07:08.276346,28.3,4.300000000000001
2025-10-10 11:07:08.276353,27.2,1.1000000000000014
2025-10-10 11:07:08.276360,21.6,5.599999999999998
2025-10-10 11:07:08.276367,25.8,4.199999999999999
2025-10-10 11:07:08.276374,19.1,6.699999999999999
2025-10-10 11:07:08.276381,23.8,4.699999999999999
2025-10-10 11:07:08.276388,27.6,3.8000000000000007
2025-10-10 11:07:08.276408,20.3,7.300000000000001
2025-10-10 11:07:08.276416,22.8,2.5
2025-10-10 11:07:08.276423,17.0,5.800000000000001
2025-10-10 11:07:08.276430,18.6,1.6000000000000014
2025-10-10 11:07:08.276438,21.3,2.6999999999999993
2025-10-10 11:07:08.276445,19.6,1.6999999999999993
2025-10-10 11:07:08.276452,17.6,2.0
2025-10-10 11:07:08.276459,27.9,10.299999999999997
2025-10-10 11:07:08.276466,21.8,6.099999999999998
2025-10-10 11:07:08.276473,20.3,1.5
2025-10-10 11:07:08.276493,15.8,4.5
2025-10-10 11:07:08.276500,30.6,14.8
2025-10-10 11:07:08.276507,29.4,1.2000000000000028
2025-10-10 11:07:08.276514,20.5,8.899999999999999
2025-10-10 11:07:08.276521,18.3,2.1999999999999993
2025-10-10 11:07:08.276528,17.2,1.1000000000000014
2025-10-10 11:07:08.276535,21.3,4.100000000000001
2025-10-10 11:07:08.276542,25.3,4.0
2025-10-10 11:07:08.276549,27.7,2.3999999999999986
2025-10-10 11:07:08.276556,28.2,0.5
2025-10-10 11:07:08.276564,19.9,8.3
2025-10-10 11:07:08.276571,18.5,1.3999999999999986
2025-10-10 11:07:08.276578,20.0,1.5
2025-10-10 11:07:08.276585,17.4,2.6000000000000014
2025-10-10 11:07:08.276592,17.0,0.3999999999999986
2025-10-10 11:07:08.276599,31.8,14.8
2025-10-10 11:07:08.276606,18.8,13.0
2025-10-10 11:07:08.276614,27.0,8.2
2025-10-10 11:07:08.276633,29.9,2.8999999999999986
2025-10-10 11:07:08.276642,77.4,47.50000000000001
2025-10-10 11:07:08.276649,19.2,58.2
2025-10-10 11:07:08.276656,18.1,1.0999999999999979
2025-10-10 11:07:08.276663,30.6,12.5
2025-10-10 11:07:08.276670,24.2,6.400000000000002
2025-10-10 11:07:08.276677,20.2,4.0
2025-10-10 11:07:08.276684,17.8,2.3999999999999986
2025-10-10 11:07:08.276691,17.4,0.40000000000000213
2025-10-10 11:07:08.276698,18.7,1.3000000000000007
2025-10-10 11:07:08.276705,13.3,5.399999999999999
2025-10-10 11:07:08.276712,16.3,3.0
2025-10-10 11:07:08.276719,21.9,5.599999999999998
2025-10-10 11:07:08.276726,16.6,5.299999999999997
2025-10-10 11:07:08.276733,33.9,17.299999999999997
2025-10-10 11:07:08.276740,22.0,11.899999999999999
2025-10-10 11:07:08.276747,31.8,9.8
2025-10-10 11:07:08.276754,23.1,8.7
2025-10-10 11:07:08.276765,19.5,3.6000000000000014
2025-10-10 11:07:08.276776,28.2,8.7
2025-10-10 11:07:08.276784,20.0,8.2
2025-10-10 11:07:08.276791,26.9,6.899999999999999
2025-10-10 11:07:08.276798,17.9,9.0
2025-10-10 11:07:08.276805,24.5,6.600000000000001
2025-10-10 11:07:08.276812,20.8,3.6999999999999993
2025-10-10 11:07:08.276819,19.4,1.4000000000000021
2025-10-10 11:07:08.276826,19.6,0.20000000000000284
2025-10-10 11:07:08.276833,18.0,1.6000000000000014
2025-10-10 11:07:08.276854,16.5,1.5
2025-10-10 11:07:08.276862,20.2,3.6999999999999993
2025-10-10 11:07:08.276869,19.0,1.1999999999999993
2025-10-10 11:07:08.276876,21.3,2.3000000000000007
2025-10-10 11:07:08.276883,22.1,0.8000000000000007
2025-10-10 11:07:08.276890,20.5,1.6000000000000014
2025-10-10 11:07:08.276897,19.8,0.6999999999999993
2025-10-10 11:07:08.276904,20.7,0.8999999999999986
2025-10-10 11:07:08.276911,25.2,4.5
2025-10-10 11:07:08.276918,18.7,6.5
2025-10-10 11:07:08.276926,28.8,10.100000000000001
2025-10-10 11:07:08.276933,45.2,16.400000000000002
2025-10-10 11:07:08.276940,29.7,15.500000000000004
2025-10-10 11:07:08.276947,18.0,11.7
2025-10-10 11:07:08.276954,29.2,11.2
2025-10-10 11:07:08.276961,16.9,12.3
2025-10-10 11:07:08.276968,21.4,4.5
2025-10-10 11:07:08.276975,19.9,1.5
2025-10-10 11:07:08.276982,17.1,2.799999999999997
2025-10-10 11:07:08.276989,21.8,4.699999999999999
2025-10-10 11:07:08.276996,17.1,4.699999999999999
2025-10-10 11:07:08.277003,15.3,1.8000000000000007
2025-10-10 11:07:08.281071,20.6,5.300000000000001
2025-10-10 11:07:08.281086,19.5,1.1000000000000014
2025-10-10 11:07:08.281094,17.8,1.6999999999999993
2025-10-10 11:07:08.281101,24.9,7.099999999999998
2025-10-10 11:07:08.281140,18.4,6.5
2025-10-10 11:07:08.281149,28.6,10.200000000000003
2025-10-10 11:07:08.281180,17.3,11.3
2025-10-10 11:07:08.281189,21.9,4.599999999999998
2025-10-10 11:07:08.281196,19.6,2.299999999999997
2025-10-10 11:07:08.281203,29.4,9.799999999999997
2025-10-10 11:07:08.281210,17.8,11.599999999999998
2025-10-10 11:07:08.281218,35.5,17.7
2025-10-10 11:07:08.281225,18.7,16.8
2025-10-10 11:07:08.281232,19.3,0.6000000000000014
2025-10-10 11:07:08.281239,20.2,0.8999999999999986
2025-10-10 11:07:08.281246,21.6,1.4000000000000021
2025-10-10 11:07:08.281253,15.4,6.200000000000001
2025-10-10 11:07:08.281259,16.4,0.9999999999999982
2025-10-10 11:07:08.281266,30.2,13.8
2025-10-10 11:07:08.281273,16.8,13.399999999999999
2025-10-10 11:07:08.281280,39.4,22.599999999999998
2025-10-10 11:07:08.281298,27.4,12.0
2025-10-10 11:07:08.281306,14.8,12.599999999999998
2025-10-10 11:07:08.281313,17.5,2.6999999999999993
2025-10-10 11:07:08.281320,26.3,8.8
2025-10-10 11:07:08.281326,21.4,4.900000000000002
2025-10-10 11:07:08.281333,16.7,4.699999999999999
2025-10-10 11:07:08.281340,23.7,7.0
2025-10-10 11:07:08.281347,19.1,4.599999999999998
2025-10-10 11:07:08.281354,29.1,10.0
2025-10-10 11:07:08.281360,27.9,1.2000000000000028
2025-10-10 11:07:08.281367,22.4,5.5
2025-10-10 11:07:08.281374,20.0,2.3999999999999986
2025-10-10 11:07:08.281381,19.7,0.3000000000000007
2025-10-10 11:07:08.281401,25.9,6.199999999999999
2025-10-10 11:07:08.281409,30.6,4.700000000000003
2025-10-10 11:07:08.281416,34.1,3.5
2025-10-10 11:07:08.281423,21.1,13.0
2025-10-10 11:07:08.281430,21.1,0.0
2025-10-10 11:07:08.281436,16.2,4.900000000000002
2025-10-10 11:07:08.281443,26.9,10.7
2025-10-10 11:07:08.281450,20.5,6.399999999999999
2025-10-10 11:07:08.281456,22.2,1.6999999999999993
2025-10-10 11:07:08.281463,24.1,1.9000000000000021
2025-10-10 11:07:08.281470,15.7,8.400000000000002
2025-10-10 11:07:08.281477,18.6,2.900000000000002
2025-10-10 11:07:08.281483,24.7,6.099999999999998
2025-10-10 11:07:08.281490,20.5,4.199999999999999
2025-10-10 11:07:08.281497,20.9,0.3999999999999986
2025-10-10 11:07:08.281503,41.1,20.200000000000003
2025-10-10 11:07:08.281510,25.0,16.1
2025-10-10 11:07:08.281517,23.5,1.5
2025-10-10 11:07:08.281525,22.2,1.3000000000000007
2025-10-10 11:07:08.281532,29.5,7.300000000000001
2025-10-10 11:07:08.281539,27.7,1.8000000000000007
2025-10-10 11:07:08.281546,32.5,4.800000000000001
2025-10-10 11:07:08.281552,15.8,16.7
2025-10-10 11:07:08.281559,15.0,0.8000000000000007
2025-10-10 11:07:08.281566,15.9,0.9000000000000004
2025-10-10 11:07:08.281573,28.1,12.200000000000001
2025-10-10 11:07:08.281587,17.7,10.400000000000002
2025-10-10 11:07:08.281594,24.5,6.800000000000001
2025-10-10 11:07:08.281613,15.7,8.8
2025-10-10 11:07:08.281621,19.1,3.400000000000002
2025-10-10 11:07:08.281628,19.4,0.29999999999999716
2025-10-10 11:07:08.281635,32.8,13.399999999999999
2025-10-10 11:07:08.281642,20.0,12.799999999999997
2025-10-10 11:07:08.281648,15.6,4.4
2025-10-10 11:07:08.281655,18.5,2.9000000000000004
2025-10-10 11:07:08.281662,17.4,1.1000000000000014
2025-10-10 11:07:08.281668,20.8,3.400000000000002
2025-10-10 11:07:08.281675,28.6,7.800000000000001
2025-10-10 11:07:08.281682,15.8,12.8
2025-10-10 11:07:08.281689,20.8,5.0
2025-10-10 11:07:08.281696,22.9,2.099999999999998
2025-10-10 11:07:08.281702,30.4,7.5
2025-10-10 11:07:08.281709,23.1,7.299999999999997
2025-10-10 11:07:08.281716,19.2,3.900000000000002
2025-10-10 11:07:08.281723,20.6,1.4000000000000021
2025-10-10 11:07:08.281729,18.0,2.6000000000000014
2025-10-10 11:07:08.281736,17.4,0.6000000000000014
2025-10-10 11:07:08.281743,23.3,5.900000000000002
2025-10-10 11:07:08.281749,21.5,1.8000000000000007
2025-10-10 11:07:08.281757,17.1,4.399999999999999
2025-10-10 11:07:08.281768,16.9,0.20000000000000284
2025-10-10 11:07:08.281778,31.5,14.600000000000001
2025-10-10 11:07:08.281786,22.3,9.2
2025-10-10 11:07:08.281793,15.6,6.700000000000001
2025-10-10 11:07:08.281800,28.0,12.4
2025-10-10 11:07:08.281807,25.5,2.5
2025-10-10 11:07:08.281827,32.1,6.600000000000001
2025-10-10 11:07:08.281836,20.2,11.900000000000002
2025-10-10 11:07:08.281843,19.5,0.6999999999999993
2025-10-10 11:07:08.281850,27.7,8.2
2025-10-10 11:07:08.281857,15.3,12.399999999999999
2025-10-10 11:07:08.281864,20.4,5.099999999999998
2025-10-10 11:07:08.281871,23.6,3.200000000000003
2025-10-10 11:07:08.281878,24.7,1.0999999999999979
2025-10-10 11:07:08.281885,29.1,4.400000000000002
2025-10-10 11:07:08.281892,23.5,5.600000000000001
2025-10-10 11:07:08.281899,18.6,4.899999999999999
2025-10-10 11:07:08.281906,17.7,0.9000000000000021
2025-10-10 11:07:08.281913,18.2,0.5
2025-10-10 11:07:08.281981,18.5,0.3000000000000007
2025-10-10 11:07:08.281988,33.2,14.700000000000003
2025-10-10 11:07:08.281995,16.3,16.900000000000002
2025-10-10 11:07:08.282001,22.3,6.0
2025-10-10 11:07:08.282034,29.3,7.0
2025-10-10 11:07:08.282043,21.0,8.3
2025-10-10 11:07:08.282050,22.8,1.8000000000000007
2025-10-10 11:07:08.282057,39.4,16.599999999999998
2025-10-10 11:07:08.282063,19.0,20.4
2025-10-10 11:07:08.282070,16.6,2.3999999999999986
2025-10-10 11:07:08.282077,20.2,3.599999999999998
2025-10-10 11:07:08.282084,24.1,3.900000000000002
2025-10-10 11:07:08.282091,20.2,3.900000000000002
2025-10-10 11:07:08.282097,18.0,2.1999999999999993
2025-10-10 11:07:08.282104,25.8,7.800000000000001
2025-10-10 11:07:08.282130,32.8,6.9999999999999964
2025-10-10 11:07:08.282138,23.2,9.599999999999998
2025-10-10 11:07:08.282145,39.4,16.2
2025-10-10 11:07:08.282152,17.4,22.0
2025-10-10 11:07:08.282158,28.7,11.3
2025-10-10 11:07:08.282165,32.6,3.900000000000002
2025-10-10 11:07:08.282172,25.1,7.5
2025-10-10 11:07:08.282179,29.3,4.199999999999999
2025-10-10 11:07:08.282186,18.5,10.8
2025-10-10 11:07:08.282193,15.1,3.4000000000000004
2025-10-10 11:07:08.282200,28.8,13.700000000000001
2025-10-10 11:07:08.282206,22.6,6.199999999999999
2025-10-10 11:07:08.282213,17.2,5.400000000000002
2025-10-10 11:07:08.282220,17.8,0.6000000000000014
2025-10-10 11:07:08.282227,15.2,2.6000000000000014
2025-10-10 11:07:08.282234,17.2,2.0
2025-10-10 11:07:08.282241,21.9,4.699999999999999
2025-10-10 11:07:08.282247,21.8,0.09999999999999787
2025-10-10 11:07:08.282254,22.2,0.3999999999999986
2025-10-10 11:07:08.282261,26.1,3.900000000000002
2025-10-10 11:07:08.282268,23.4,2.700000000000003
2025-10-10 11:07:08.282275,18.8,4.599999999999998
2025-10-10 11:07:08.282282,21.9,3.099999999999998
2025-10-10 11:07:08.282288,17.2,4.699999999999999
2025-10-10 11:07:08.282295,18.0,0.8000000000000007
2025-10-10 11:07:08.282302,31.5,13.5
2025-10-10 11:07:08.282309,25.6,5.899999999999999
2025-10-10 11:07:08.282316,30.3,4.699999999999999
2025-10-10 11:07:08.282334,21.8,8.5
2025-10-10 11:07:08.282342,18.1,3.6999999999999993
2025-10-10 11:07:08.282348,18.8,0.6999999999999993
2025-10-10 11:07:08.282355,22.8,4.0
2025-10-10 11:07:08.282362,18.6,4.199999999999999
2025-10-10 11:07:08.282369,34.2,15.600000000000001
2025-10-10 11:07:08.282376,19.9,14.300000000000004
2025-10-10 11:07:08.282383,19.1,0.7999999999999972
2025-10-10 11:07:08.282389,17.7,1.4000000000000021
2025-10-10 11:07:08.282396,29.6,11.900000000000002
2025-10-10 11:07:08.282404,27.8,1.8000000000000007
2025-10-10 11:07:08.282411,22.9,4.900000000000002
2025-10-10 11:07:08.282418,22.6,0.29999999999999716
2025-10-10 11:07:08.282425,16.8,5.800000000000001
2025-10-10 11:07:08.282431,28.9,12.099999999999998
